date,L1_H1,n_unb,n_symbols,n_edges,balance_rate
2022-07-12,0.752947,30.0,39,265.0,0.8678
2022-07-13,0.896575,59.0,39,277.0,0.7531
2022-07-14,0.702333,54.0,39,268.0,0.7652
2022-07-15,0.79175,11.0,39,270.0,0.9526
2022-07-16,0.886196,12.0,39,241.0,0.9409
2022-07-17,0.730915,34.0,39,258.0,0.8455
2022-07-18,0.570205,42.0,39,261.0,0.8117
2022-07-19,0.566176,18.0,39,270.0,0.9224
2022-07-20,0.5871,20.0,39,280.0,0.9174
2022-07-21,0.608941,47.0,39,268.0,0.7957
2022-07-22,0.848637,21.0,39,251.0,0.9014
2022-07-23,0.813226,10.0,39,264.0,0.9558
2022-07-24,0.854788,15.0,39,244.0,0.9272
2022-07-25,0.80844,16.0,39,232.0,0.9175
2022-07-26,0.766717,15.0,39,232.0,0.9227
2022-07-27,0.610169,18.0,39,255.0,0.9171
2022-07-28,0.825393,30.0,39,258.0,0.8636
2022-07-29,0.847932,28.0,39,260.0,0.8739
2022-07-30,1.081494,44.0,39,248.0,0.7905
2022-07-31,1.216625,34.0,39,264.0,0.8496
2022-08-01,1.110495,37.0,39,264.0,0.8363
2022-08-02,1.15897,26.0,39,249.0,0.8768
2022-08-03,1.401426,34.0,39,256.0,0.844
2022-08-04,1.217028,30.0,39,271.0,0.8712
2022-08-05,1.232423,35.0,39,241.0,0.8276
2022-08-06,1.354206,39.0,39,237.0,0.804
2022-08-07,1.231425,51.0,39,257.0,0.7671
2022-08-08,1.271915,39.0,39,245.0,0.8116
2022-08-09,1.261374,38.0,39,247.0,0.8182
2022-08-10,1.325959,30.0,39,250.0,0.8585
2022-08-11,1.353814,22.0,39,262.0,0.9018
2022-08-12,1.40467,55.0,39,271.0,0.7639
2022-08-13,1.523266,63.0,39,294.0,0.7539
2022-08-14,1.293798,30.0,39,288.0,0.88
2022-08-15,1.239869,25.0,39,286.0,0.8992
2022-08-16,1.160438,54.0,39,272.0,0.7692
2022-08-17,1.112237,51.0,39,243.0,0.7512
2022-08-18,1.244234,46.0,39,260.0,0.7928
2022-08-19,1.150848,24.0,39,251.0,0.8873
2022-08-20,1.012584,14.0,39,248.0,0.9333
2022-08-21,1.195659,9.0,39,260.0,0.9595
2022-08-22,1.094701,9.0,39,255.0,0.9585
2022-08-23,1.079645,10.0,39,250.0,0.9528
2022-08-24,0.970825,39.0,39,245.0,0.8116
2022-08-25,0.811206,7.0,39,249.0,0.9668
2022-08-26,0.861098,16.0,39,246.0,0.9231
2022-08-27,0.62536,19.0,39,252.0,0.9112
2022-08-28,0.662188,58.0,39,275.0,0.7553
2022-08-29,0.73472,34.0,39,272.0,0.8547
2022-08-30,1.078277,37.0,39,252.0,0.8271
2022-08-31,1.039411,22.0,39,263.0,0.9022
2022-09-01,1.273756,24.0,39,257.0,0.8904
2022-09-02,1.140689,20.0,39,244.0,0.9029
2022-09-03,1.189461,25.0,39,249.0,0.8815
2022-09-04,0.845256,25.0,39,249.0,0.8815
2022-09-05,0.824482,24.0,39,248.0,0.8857
2022-09-06,0.883009,31.0,39,241.0,0.8473
2022-09-07,1.084369,26.0,39,244.0,0.8738
2022-09-08,0.54918,20.0,39,238.0,0.9
2022-09-09,0.660475,37.0,39,243.0,0.8195
2022-09-10,0.767991,9.0,39,244.0,0.9563
2022-09-11,1.051375,9.0,39,239.0,0.9552
2022-09-12,0.953476,30.0,39,255.0,0.8618
2022-09-13,0.903477,41.0,39,255.0,0.8111
2022-09-14,0.835471,26.0,39,261.0,0.8834
2022-09-15,0.770138,18.0,39,258.0,0.9182
2022-09-16,0.844033,11.0,39,265.0,0.9515
2022-09-17,0.9219,10.0,39,271.0,0.9571
2022-09-18,0.866483,46.0,39,273.0,0.8043
2022-09-19,0.906166,45.0,39,271.0,0.8069
2022-09-20,0.752731,23.0,39,272.0,0.9017
2022-09-21,0.708356,18.0,39,260.0,0.9189
2022-09-22,0.783431,28.0,39,265.0,0.8767
2022-09-23,0.6477,24.0,39,278.0,0.9
2022-09-24,0.6406,37.0,39,274.0,0.8432
2022-09-25,0.6652,18.0,39,283.0,0.9265
2022-09-26,0.747792,17.0,39,292.0,0.9331
2022-09-27,0.662005,15.0,39,275.0,0.9367
2022-09-28,0.539525,21.0,39,303.0,0.9208
2022-09-29,0.614247,16.0,39,301.0,0.9392
2022-09-30,0.537707,33.0,39,303.0,0.8755
2022-10-01,0.430968,16.0,39,309.0,0.941
2022-10-02,0.455121,20.0,39,342.0,0.9342
2022-10-03,0.480371,27.0,39,337.0,0.9097
2022-10-04,0.586664,17.0,39,353.0,0.946
2022-10-05,0.517157,13.0,39,343.0,0.9574
2022-10-06,0.433034,9.0,39,338.0,0.97
2022-10-07,0.325273,2.0,39,355.0,0.9937
2022-10-08,0.335946,2.0,39,356.0,0.9937
2022-10-09,0.373881,18.0,39,352.0,0.9427
2022-10-10,0.409279,17.0,39,347.0,0.945
2022-10-11,0.37369,15.0,39,333.0,0.9492
2022-10-12,0.458584,19.0,39,319.0,0.9324
2022-10-13,0.553062,8.0,39,345.0,0.9739
2022-10-14,0.668641,2.0,39,332.0,0.9932
2022-10-15,0.839759,0.0,39,334.0,1.0
2022-10-16,0.683416,0.0,39,338.0,1.0
2022-10-17,0.634805,0.0,39,332.0,1.0
2022-10-18,0.604626,0.0,39,330.0,1.0
2022-10-19,0.574222,0.0,39,325.0,1.0
2022-10-20,0.509743,1.0,39,321.0,0.9965
2022-10-21,0.72641,3.0,39,313.0,0.9891
2022-10-22,0.65675,3.0,39,321.0,0.9894
2022-10-23,0.640277,13.0,39,314.0,0.9529
2022-10-24,0.685073,1.0,39,310.0,0.9963
2022-10-25,0.588654,3.0,39,310.0,0.989
2022-10-26,0.783828,24.0,39,273.0,0.8979
2022-10-27,0.553894,15.0,39,273.0,0.9362
2022-10-28,0.764438,43.0,39,255.0,0.8018
2022-10-29,0.664801,32.0,39,246.0,0.8462
2022-10-30,0.658209,34.0,39,261.0,0.8475
2022-10-31,0.597711,11.0,39,252.0,0.9486
2022-11-01,0.717317,52.0,39,250.0,0.7547
2022-11-02,0.674874,40.0,39,254.0,0.8148
2022-11-03,0.810656,32.0,39,233.0,0.8359
2022-11-04,0.827441,31.0,39,260.0,0.8604
2022-11-05,0.832481,32.0,39,257.0,0.8539
2022-11-06,0.792586,36.0,39,270.0,0.8448
2022-11-07,0.727146,23.0,39,245.0,0.8889
2022-11-08,0.704221,4.0,39,234.0,0.9796
2022-11-09,0.79664,34.0,39,239.0,0.8308
2022-11-10,0.767191,1.0,39,330.0,0.9966
2022-11-11,0.704259,1.0,39,293.0,0.9961
2022-11-12,0.614005,2.0,39,313.0,0.9927
2022-11-13,0.561363,2.0,39,293.0,0.9922
2022-11-14,0.422925,1.0,39,280.0,0.9959
2022-11-15,0.421157,1.0,39,277.0,0.9958
2022-11-16,0.441809,13.0,39,270.0,0.944
2022-11-17,0.496486,49.0,39,286.0,0.8024
2022-11-18,0.547715,51.0,39,283.0,0.7918
2022-11-19,0.550111,34.0,39,290.0,0.8651
2022-11-20,0.574749,40.0,39,303.0,0.8491
2022-11-21,0.534224,40.0,39,297.0,0.8456
2022-11-22,0.524384,41.0,39,296.0,0.8411
2022-11-23,0.44254,35.0,39,291.0,0.8617
2022-11-24,0.521357,23.0,39,274.0,0.9025
2022-11-25,0.481932,31.0,39,296.0,0.8798
2022-11-26,0.475601,33.0,39,301.0,0.8745
2022-11-27,0.490993,1.0,39,325.0,0.9965
2022-11-28,0.537455,3.0,39,310.0,0.989
2022-11-29,0.551564,1.0,39,308.0,0.9963
2022-11-30,0.596983,2.0,39,327.0,0.9931
2022-12-01,0.734691,3.0,39,331.0,0.9898
2022-12-02,0.785538,19.0,39,324.0,0.9336
2022-12-03,0.802041,1.0,39,331.0,0.9966
2022-12-04,1.061204,53.0,39,326.0,0.816
2022-12-05,1.021983,50.0,39,334.0,0.8311
2022-12-06,1.052171,66.0,39,327.0,0.7716
2022-12-07,0.805129,14.0,39,327.0,0.9516
2022-12-08,0.987867,28.0,39,330.0,0.9041
2022-12-09,0.648793,24.0,39,340.0,0.9205
2022-12-10,1.010312,13.0,39,281.0,0.9465
2022-12-11,1.027522,21.0,39,261.0,0.9058
2022-12-12,0.942171,27.0,39,243.0,0.8689
2022-12-13,0.76858,25.0,39,242.0,0.878
2022-12-14,0.853815,30.0,39,248.0,0.8578
2022-12-15,0.73487,20.0,39,273.0,0.9153
2022-12-16,0.810962,20.0,39,277.0,0.9167
2022-12-17,0.939719,14.0,39,279.0,0.9421
2022-12-18,0.8984,22.0,39,286.0,0.9116
2022-12-19,0.921399,18.0,39,277.0,0.9247
2022-12-20,1.02677,12.0,39,275.0,0.9494
2022-12-21,0.757335,39.0,39,269.0,0.8312
2022-12-22,0.60637,17.0,39,298.0,0.9346
2022-12-23,0.602326,11.0,39,293.0,0.957
2022-12-24,0.563681,11.0,39,294.0,0.9572
2022-12-25,0.572194,8.0,39,300.0,0.9696
2022-12-26,0.616624,8.0,39,297.0,0.9692
2022-12-27,0.574552,11.0,39,292.0,0.9569
2022-12-28,0.56051,33.0,39,288.0,0.8685
2022-12-29,0.699571,18.0,39,287.0,0.9277
2022-12-30,0.751428,6.0,39,272.0,0.9744
2022-12-31,0.835051,12.0,39,283.0,0.951
2023-01-01,0.694916,26.0,39,293.0,0.898
2023-01-02,0.605744,22.0,39,292.0,0.9134
2023-01-03,0.793998,22.0,39,277.0,0.9079
2023-01-04,0.977798,46.0,39,283.0,0.8122
2023-01-05,0.831826,46.0,39,267.0,0.7991
2023-01-06,0.781788,27.0,39,287.0,0.8916
2023-01-07,0.771227,29.0,39,292.0,0.8858
2023-01-08,0.971306,31.0,39,304.0,0.8835
2023-01-09,1.021772,56.0,39,289.0,0.7769
2023-01-10,0.862812,52.0,39,279.0,0.7842
2023-01-11,0.626865,26.0,39,301.0,0.9011
2023-01-12,0.677341,22.0,39,313.0,0.92
2023-01-13,0.770838,28.0,39,307.0,0.8959
2023-01-14,0.717799,25.0,39,307.0,0.9071
2023-01-15,0.678653,21.0,39,292.0,0.9173
2023-01-16,0.680618,22.0,39,292.0,0.9134
2023-01-17,0.646662,23.0,39,285.0,0.9069
2023-01-18,0.714085,46.0,39,297.0,0.8224
2023-01-19,0.868592,33.0,39,290.0,0.869
2023-01-20,0.834751,21.0,39,286.0,0.9153
2023-01-21,0.817396,16.0,39,283.0,0.9347
2023-01-22,0.742383,16.0,39,291.0,0.9368
2023-01-23,0.727636,20.0,39,276.0,0.916
2023-01-24,0.795065,20.0,39,271.0,0.9142
2023-01-25,0.654324,18.0,39,266.0,0.9211
2023-01-26,0.619207,21.0,39,268.0,0.9087
2023-01-27,0.710009,15.0,39,268.0,0.9348
2023-01-28,0.773055,27.0,39,277.0,0.887
2023-01-29,0.6459,42.0,39,275.0,0.8228
2023-01-30,0.545088,38.0,39,274.0,0.839
2023-01-31,0.578438,39.0,39,277.0,0.8368
2023-02-01,0.755564,15.0,39,276.0,0.937
2023-02-02,0.746031,32.0,39,249.0,0.8483
2023-02-03,0.864204,46.0,39,240.0,0.7723
2023-02-04,0.927365,41.0,39,253.0,0.8093
2023-02-05,1.01134,44.0,39,264.0,0.8053
2023-02-06,0.703245,31.0,39,286.0,0.875
2023-02-07,0.966807,39.0,39,259.0,0.8235
2023-02-08,0.678138,49.0,39,270.0,0.7888
2023-02-09,0.982147,50.0,39,273.0,0.7872
2023-02-10,0.930535,46.0,39,262.0,0.7946
2023-02-11,1.170705,46.0,39,265.0,0.7974
2023-02-12,1.534471,41.0,39,264.0,0.8186
2023-02-13,1.388484,27.0,39,255.0,0.8756
2023-02-14,1.594916,40.0,39,239.0,0.801
2023-02-15,1.533732,36.0,39,235.0,0.8173
2023-02-16,1.541963,49.0,39,239.0,0.7562
2023-02-17,1.238236,34.0,39,242.0,0.8333
2023-02-18,1.270849,35.0,39,255.0,0.8387
2023-02-19,1.448375,39.0,39,260.0,0.8243
2023-02-20,1.495214,40.0,39,261.0,0.8206
2023-02-21,1.443043,18.0,39,256.0,0.9174
2023-02-22,1.568722,24.0,39,244.0,0.8835
2023-02-23,1.453856,24.0,39,245.0,0.8841
2023-02-24,1.649468,47.0,39,243.0,0.7707
2023-02-25,1.557199,24.0,39,241.0,0.8818
2023-02-26,1.610314,28.0,39,249.0,0.8673
2023-02-27,1.482385,31.0,39,242.0,0.848
2023-02-28,1.521309,26.0,39,239.0,0.8706
2023-03-01,1.393883,38.0,39,231.0,0.8031
2023-03-02,1.199234,45.0,39,239.0,0.7761
2023-03-03,1.416546,28.0,39,223.0,0.8486
2023-03-04,1.292231,29.0,39,221.0,0.8415
2023-03-05,1.25973,21.0,39,202.0,0.872
2023-03-06,1.343471,26.0,39,194.0,0.8333
2023-03-07,1.368288,26.0,39,212.0,0.8506
2023-03-08,1.474175,22.0,39,225.0,0.8824
2023-03-09,1.159451,20.0,39,239.0,0.9005
2023-03-10,1.433637,30.0,39,227.0,0.8413
2023-03-11,1.386633,27.0,39,232.0,0.8608
2023-03-12,1.328258,34.0,39,231.0,0.8238
2023-03-13,1.166651,38.0,39,240.0,0.8119
2023-03-14,0.906325,28.0,39,223.0,0.8486
2023-03-15,0.927632,25.0,39,210.0,0.8547
2023-03-16,0.902109,11.0,39,255.0,0.9493
2023-03-17,0.862857,21.0,39,282.0,0.9139
2023-03-18,1.013463,31.0,39,288.0,0.876
2023-03-19,0.808598,24.0,39,299.0,0.908
2023-03-20,0.674884,23.0,39,277.0,0.9038
2023-03-21,0.737068,19.0,39,282.0,0.9221
2023-03-22,0.875499,16.0,39,285.0,0.9352
2023-03-23,0.929013,24.0,39,294.0,0.9062
2023-03-24,0.659199,18.0,39,292.0,0.9291
2023-03-25,0.779054,17.0,39,294.0,0.9336
2023-03-26,0.684609,19.0,39,300.0,0.9275
2023-03-27,0.703836,50.0,39,304.0,0.812
2023-03-28,0.695232,47.0,39,303.0,0.8226
2023-03-29,0.626992,42.0,39,297.0,0.8378
2023-03-30,0.708778,49.0,39,286.0,0.8024
2023-03-31,0.722574,46.0,39,273.0,0.8043
2023-04-01,0.679312,25.0,39,301.0,0.9049
2023-04-02,0.651066,28.0,39,317.0,0.8996
2023-04-03,0.775067,34.0,39,318.0,0.8786
2023-04-04,0.717534,20.0,39,313.0,0.9273
2023-04-05,0.712596,22.0,39,310.0,0.9191
2023-04-06,0.698121,14.0,39,313.0,0.9491
2023-04-07,0.617017,21.0,39,315.0,0.9245
2023-04-08,0.739741,9.0,39,316.0,0.9677
2023-04-09,0.847923,14.0,39,339.0,0.9536
2023-04-10,0.805564,13.0,39,329.0,0.9553
2023-04-11,0.725682,49.0,39,331.0,0.8328
2023-04-12,0.872415,26.0,39,314.0,0.9058
2023-04-13,0.775797,38.0,39,305.0,0.8577
2023-04-14,1.036133,22.0,39,285.0,0.9109
2023-04-15,0.920699,35.0,39,243.0,0.8293
2023-04-16,1.005469,57.0,39,257.0,0.7397
2023-04-17,1.091121,48.0,39,243.0,0.7659
2023-04-18,1.088032,48.0,39,233.0,0.7538
2023-04-19,1.062134,45.0,39,224.0,0.7594
2023-04-20,1.315038,45.0,39,223.0,0.7568
2023-04-21,1.16893,38.0,39,236.0,0.8081
2023-04-22,0.989372,59.0,39,221.0,0.6776
2023-04-23,1.170637,41.0,39,232.0,0.7887
2023-04-24,1.182673,42.0,39,232.0,0.7835
2023-04-25,0.923333,26.0,39,249.0,0.8768
2023-04-26,0.90643,28.0,39,238.0,0.86
2023-04-27,0.933869,11.0,39,239.0,0.9453
2023-04-28,1.167257,13.0,39,228.0,0.9316
2023-04-29,1.496739,37.0,39,226.0,0.8032
2023-04-30,1.581682,27.0,39,231.0,0.8601
2023-05-01,1.473486,30.0,39,212.0,0.8276
2023-05-02,1.152192,16.0,39,225.0,0.9144
2023-05-03,1.036702,20.0,39,240.0,0.901
2023-05-04,0.990441,17.0,39,226.0,0.9096
2023-05-05,1.238201,8.0,39,261.0,0.9641
2023-05-06,1.360412,7.0,39,267.0,0.9694
2023-05-07,1.388802,7.0,39,269.0,0.9697
2023-05-08,1.318137,7.0,39,260.0,0.9685
2023-05-09,1.296967,7.0,39,257.0,0.968
2023-05-10,1.395504,26.0,39,253.0,0.8791
2023-05-11,1.103551,35.0,39,257.0,0.8402
2023-05-12,1.114069,17.0,39,249.0,0.9194
2023-05-13,1.196663,32.0,39,249.0,0.8483
2023-05-14,1.214576,23.0,39,253.0,0.893
2023-05-15,1.222216,29.0,39,256.0,0.867
2023-05-16,1.0149,21.0,39,254.0,0.9028
2023-05-17,1.131722,16.0,39,238.0,0.92
2023-05-18,1.066794,19.0,39,251.0,0.9108
2023-05-19,1.205226,22.0,39,256.0,0.8991
2023-05-20,1.121027,29.0,39,255.0,0.8664
2023-05-21,1.219128,25.0,39,256.0,0.8853
2023-05-22,1.136542,26.0,39,256.0,0.8807
2023-05-23,1.098846,30.0,39,252.0,0.8598
2023-05-24,1.150008,19.0,39,242.0,0.9069
2023-05-25,1.27156,25.0,39,240.0,0.8762
2023-05-26,1.172953,26.0,39,241.0,0.8719
2023-05-27,1.118355,14.0,39,243.0,0.9317
2023-05-28,1.142585,17.0,39,253.0,0.9209
2023-05-29,1.175376,17.0,39,249.0,0.9194
2023-05-30,1.163091,34.0,39,230.0,0.8229
2023-05-31,0.714225,15.0,39,238.0,0.925
2023-06-01,1.077899,7.0,39,241.0,0.9655
2023-06-02,1.145865,12.0,39,229.0,0.9372
2023-06-03,0.954353,15.0,39,234.0,0.9235
2023-06-04,1.069737,48.0,39,224.0,0.7419
2023-06-05,0.882223,48.0,39,221.0,0.7377
2023-06-06,0.851035,43.0,39,222.0,0.7663
2023-06-07,0.737492,33.0,39,220.0,0.8187
2023-06-08,0.877128,37.0,39,211.0,0.7861
2023-06-09,0.966735,27.0,39,205.0,0.8383
2023-06-10,0.972851,36.0,39,211.0,0.7919
2023-06-11,0.98473,24.0,39,210.0,0.8605
2023-06-12,1.071265,20.0,39,207.0,0.8817
2023-06-13,0.983476,19.0,39,213.0,0.8914
2023-06-14,0.864064,28.0,39,209.0,0.8363
2023-06-15,1.10368,28.0,39,211.0,0.8382
2023-06-16,1.58224,50.0,39,200.0,0.6933
2023-06-17,1.604251,28.0,39,210.0,0.8382
2023-06-18,1.536706,25.0,39,218.0,0.8611
2023-06-19,1.531351,27.0,39,205.0,0.8393
2023-06-20,1.489968,18.0,39,189.0,0.8808
2023-06-21,1.734345,24.0,39,192.0,0.8442
2023-06-22,1.906492,17.0,39,175.0,0.8759
2023-06-23,1.458853,31.0,39,183.0,0.7862
2023-06-24,1.321924,35.0,39,197.0,0.7799
2023-06-25,1.575461,25.0,39,212.0,0.8563
2023-06-26,1.612274,45.0,39,203.0,0.7289
2023-06-27,1.829155,32.0,39,200.0,0.8025
2023-06-28,1.619873,51.0,39,192.0,0.6688
2023-06-29,1.64058,32.0,39,186.0,0.7838
2023-06-30,1.62876,25.0,39,180.0,0.8239
2023-07-01,1.14661,28.0,39,184.0,0.8082
2023-07-02,1.462956,19.0,39,167.0,0.8527
2023-07-03,1.606813,22.0,39,157.0,0.8151
2023-07-04,1.584581,19.0,39,157.0,0.8403
2023-07-05,1.623452,22.0,39,162.0,0.8226
2023-07-06,1.176276,18.0,39,187.0,0.8792
2023-07-07,1.174564,27.0,39,203.0,0.8364
2023-07-08,1.394831,30.0,39,201.0,0.816
2023-07-09,1.194928,29.0,39,199.0,0.8199
2023-07-10,1.293472,45.0,39,196.0,0.7152
2023-07-11,1.296426,43.0,39,191.0,0.719
2023-07-12,1.149258,12.0,39,210.0,0.9302
2023-07-13,0.802378,9.0,39,258.0,0.9591
2023-07-14,1.039874,12.0,39,253.0,0.9442
2023-07-15,1.11787,20.0,39,246.0,0.9038
2023-07-16,0.929362,20.0,39,277.0,0.9163
2023-07-17,0.983714,19.0,39,271.0,0.9185
2023-07-18,0.96407,22.0,39,260.0,0.9009
2023-07-19,0.930654,26.0,39,269.0,0.8874
2023-07-20,1.214254,12.0,39,288.0,0.952
2023-07-21,1.240472,20.0,39,291.0,0.9209
2023-07-22,1.233977,22.0,39,314.0,0.9203
2023-07-23,1.379807,17.0,39,322.0,0.9401
2023-07-24,1.092205,18.0,39,315.0,0.935
2023-07-25,1.186806,14.0,39,303.0,0.9472
2023-07-26,0.982375,14.0,39,292.0,0.9449
2023-07-27,1.179913,11.0,39,266.0,0.9518
2023-07-28,1.29353,51.0,39,287.0,0.7952
2023-07-29,1.153983,43.0,39,287.0,0.8273
2023-07-30,1.129632,38.0,39,295.0,0.8521
2023-07-31,1.126431,32.0,39,274.0,0.8644
2023-08-01,1.214802,51.0,39,276.0,0.7857
2023-08-02,1.123741,8.0,39,312.0,0.9708
2023-08-03,1.162938,21.0,39,314.0,0.9239
2023-08-04,1.024854,22.0,39,310.0,0.9191
2023-08-05,1.223114,18.0,39,266.0,0.9211
2023-08-06,1.200364,26.0,39,283.0,0.8939
2023-08-07,1.214676,13.0,39,261.0,0.9417
2023-08-08,1.013761,21.0,39,254.0,0.9028
2023-08-09,1.074653,20.0,39,261.0,0.9103
2023-08-10,1.04562,26.0,39,256.0,0.8807
2023-08-11,1.287477,47.0,39,240.0,0.7673
2023-08-12,1.248581,30.0,39,216.0,0.8315
2023-08-13,1.317361,27.0,39,207.0,0.8402
2023-08-14,1.288881,23.0,39,201.0,0.8589
2023-08-15,1.290167,13.0,39,198.0,0.9187
2023-08-16,1.260133,24.0,39,224.0,0.871
2023-08-17,1.209313,19.0,39,224.0,0.8978
2023-08-18,1.405772,22.0,39,229.0,0.8848
2023-08-19,1.170221,20.0,39,236.0,0.899
2023-08-20,1.243389,15.0,39,236.0,0.9242
2023-08-21,1.117715,15.0,39,244.0,0.9272
2023-08-22,1.149653,14.0,39,234.0,0.9286
2023-08-23,1.027195,9.0,39,270.0,0.9612
2023-08-24,0.909741,13.0,39,242.0,0.9363
2023-08-25,0.815476,17.0,39,254.0,0.9213
2023-08-26,0.916198,23.0,39,274.0,0.9025
2023-08-27,1.04224,25.0,39,245.0,0.8792
2023-08-28,1.030693,19.0,39,243.0,0.9073
2023-08-29,0.930183,4.0,39,261.0,0.9821
2023-08-30,0.928562,1.0,39,269.0,0.9957
2023-08-31,1.028359,12.0,39,285.0,0.9514
2023-09-01,0.905743,19.0,39,252.0,0.9116
2023-09-02,0.860958,18.0,39,250.0,0.9151
2023-09-03,1.206225,12.0,39,268.0,0.9478
2023-09-04,1.202731,25.0,39,264.0,0.8894
2023-09-05,1.029148,6.0,39,260.0,0.973
2023-09-06,1.003694,9.0,39,277.0,0.9623
2023-09-07,0.803157,9.0,39,273.0,0.9617
2023-09-08,0.880992,7.0,39,280.0,0.9711
2023-09-09,0.932616,7.0,39,287.0,0.9719
2023-09-10,0.963829,9.0,39,289.0,0.9641
2023-09-11,0.979467,15.0,39,286.0,0.9395
2023-09-12,0.987609,8.0,39,272.0,0.9658
2023-09-13,1.033811,7.0,39,271.0,0.97
2023-09-14,1.080778,20.0,39,261.0,0.9103
2023-09-15,1.30352,11.0,39,247.0,0.9474
2023-09-16,1.213134,19.0,39,237.0,0.9045
2023-09-17,1.374533,19.0,39,242.0,0.9069
2023-09-18,1.137328,23.0,39,235.0,0.8832
2023-09-19,1.17365,24.0,39,233.0,0.8769
2023-09-20,1.19007,9.0,39,224.0,0.9516
2023-09-21,1.15764,33.0,39,262.0,0.8527
2023-09-22,1.074308,31.0,39,263.0,0.8622
2023-09-23,1.21146,10.0,39,262.0,0.9554
2023-09-24,1.37111,9.0,39,280.0,0.9628
2023-09-25,1.438263,15.0,39,274.0,0.9364
2023-09-26,1.254694,12.0,39,274.0,0.9492
2023-09-27,1.22846,20.0,39,275.0,0.9156
2023-09-28,1.659767,20.0,39,223.0,0.8919
2023-09-29,1.436861,19.0,39,215.0,0.8927
2023-09-30,1.699896,44.0,39,228.0,0.7684
2023-10-01,1.457244,22.0,39,239.0,0.8905
2023-10-02,1.291128,22.0,39,230.0,0.8854
2023-10-03,1.146317,14.0,39,259.0,0.9367
2023-10-04,1.281929,18.0,39,254.0,0.9167
2023-10-05,1.470104,15.0,39,256.0,0.9312
2023-10-06,1.190331,15.0,39,275.0,0.9367
2023-10-07,1.131333,15.0,39,276.0,0.937
2023-10-08,1.144136,15.0,39,278.0,0.9375
2023-10-09,1.057121,14.0,39,274.0,0.9407
2023-10-10,1.127604,14.0,39,285.0,0.9433
2023-10-11,1.039205,8.0,39,289.0,0.9681
2023-10-12,1.103854,7.0,39,303.0,0.9736
2023-10-13,1.076705,24.0,39,303.0,0.9094
2023-10-14,1.169711,27.0,39,317.0,0.9032
2023-10-15,1.332077,26.0,39,321.0,0.9081
2023-10-16,1.15931,27.0,39,309.0,0.9004
2023-10-17,1.126196,14.0,39,303.0,0.9472
2023-10-18,1.005798,55.0,39,305.0,0.794
2023-10-19,1.12484,50.0,39,315.0,0.8195
2023-10-20,1.059502,41.0,39,306.0,0.847
2023-10-21,1.217807,41.0,39,288.0,0.836
2023-10-22,1.218192,35.0,39,301.0,0.8669
2023-10-23,0.989549,33.0,39,294.0,0.8711
2023-10-24,0.917286,22.0,39,302.0,0.9167
2023-10-25,0.858395,6.0,39,315.0,0.9783
2023-10-26,0.89866,6.0,39,298.0,0.9769
2023-10-27,0.915913,10.0,39,303.0,0.9623
2023-10-28,0.856745,13.0,39,311.0,0.9526
2023-10-29,0.963559,20.0,39,323.0,0.9301
2023-10-30,1.137587,31.0,39,308.0,0.8852
2023-10-31,1.145039,22.0,39,319.0,0.9217
2023-11-01,1.014775,15.0,39,314.0,0.9457
2023-11-02,1.03899,7.0,39,296.0,0.9729
2023-11-03,1.016584,6.0,39,314.0,0.9783
2023-11-04,1.126181,7.0,39,316.0,0.9748
2023-11-05,1.171709,8.0,39,319.0,0.9715
2023-11-06,1.036178,19.0,39,303.0,0.9283
2023-11-07,1.132465,13.0,39,295.0,0.9494
2023-11-08,1.233564,14.0,39,295.0,0.9455
2023-11-09,1.096409,17.0,39,296.0,0.9341
2023-11-10,1.307056,18.0,39,269.0,0.9221
2023-11-11,1.276803,64.0,39,275.0,0.73
2023-11-12,1.41787,10.0,39,246.0,0.9519
2023-11-13,1.492691,12.0,39,249.0,0.9431
2023-11-14,1.426761,40.0,39,263.0,0.8222
2023-11-15,1.123402,14.0,39,280.0,0.9421
2023-11-16,1.236215,6.0,39,265.0,0.9737
2023-11-17,0.987589,9.0,39,255.0,0.9585
2023-11-18,1.009066,37.0,39,263.0,0.8356
2023-11-19,0.941728,20.0,39,268.0,0.913
2023-11-20,0.928228,14.0,39,248.0,0.9333
2023-11-21,0.920798,21.0,39,243.0,0.8976
2023-11-22,0.798856,20.0,39,228.0,0.8947
2023-11-23,0.897371,20.0,39,221.0,0.8907
2023-11-24,1.16552,29.0,39,221.0,0.8415
2023-11-25,1.278309,22.0,39,220.0,0.8791
2023-11-26,1.541452,40.0,39,234.0,0.797
2023-11-27,1.480755,39.0,39,226.0,0.7937
2023-11-28,1.413743,30.0,39,223.0,0.8387
2023-11-29,1.164119,28.0,39,230.0,0.8542
2023-11-30,1.050769,17.0,39,240.0,0.9158
2023-12-01,1.072738,32.0,39,224.0,0.828
2023-12-02,0.956679,42.0,39,229.0,0.7801
2023-12-03,1.165966,32.0,39,229.0,0.8325
2023-12-04,1.173956,19.0,39,213.0,0.8914
2023-12-05,1.245971,33.0,39,220.0,0.8197
2023-12-06,1.257997,28.0,39,222.0,0.8478
2023-12-07,1.335683,33.0,39,200.0,0.7963
2023-12-08,1.370704,28.0,39,191.0,0.8182
2023-12-09,1.337405,22.0,39,199.0,0.8634
2023-12-10,1.248596,28.0,39,221.0,0.847
2023-12-11,1.259752,27.0,39,209.0,0.8421
2023-12-12,1.207842,28.0,39,210.0,0.8372
